ID interno,Número da Nota Fiscal,série,Número de prestações,Data,Data de vencimento,Valor,Valor restante,Dias em débito,Nome,ID,Razão Social,CNPJ/CPF, Telefone,Representante de vendas,Prazo,Data de criação,Status,Tipo de Operação
563764,000058525,1,2,11/06/2025,10/08/2025,19749.18,.00,1,CJ3159 HOSPITAL DE BASE - SAO JOSE DO RIO PRETO - SP,CJ3159,FUNDACAO FACULDADE REGIONAL DE MEDICINA S J RIO PRETO,60003761000129,1732015000,Vanusa Garcia Da Silva,2x - Pagamento em 30 e 60 dias,11/07/2022 15:28,Pago,500 - VENDA A NÃO CONTRIBUINTE
563766,000058526,1,1,11/06/2025,11/07/2025,2933.38,.00,0,CJ3803 UNIMED UBERABA - MG,CJ3803,UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA,17774738000966,3433182299,MARIA EDUARDA  SOUZA FARIAS,1x - Pagamento em 30 dias,14/06/2023 16:51,Pago,500 - VENDA A NÃO CONTRIBUINTE
563767,000058527,1,1,11/06/2025,10/08/2025,14202.55,.00,0,CJ5202 INSTITUTO VITARE - SAO PAULO - SP,CJ5202,ONCOLOGICA SERVICOS MEDICOS LTDA,00856925000139,,BRUNA FARIA SÁ,1x - Pagamento em 60 dias,22/01/2025 13:34,Pago,500 - VENDA A NÃO CONTRIBUINTE
563768,000058528,1,1,11/06/2025,11/07/2025,61620.90,.00,0,CJ5503 ALIANCA INSTITUTO DE ONCOLOGIA - BRASÍLIA - DF,CJ5503,ALIANCA INSTITUTO DE ONCOLOGIA S.A.,09104513000974,(31) 3308-8080,MARIA EDUARDA  SOUZA FARIAS,1x - Pagamento em 30 dias,11/06/2025 13:26,Pago,500 - VENDA A NÃO CONTRIBUINTE
563771,000058514,1,1,11/06/2025,11/07/2025,5376.16,5376.16,309,CF5060 MARCELO MEDINA DIAS,CF5060,MARCELO MEDINA DIAS,05901144767,21-96783-2658,,1x - Pagamento em 30 dias,30/10/2024 9:47,Não pago,505 - REMESSA POR CONTA E ORDEM DE TERCEIROS
563772,000058516,1,1,11/06/2025,11/07/2025,4203.32,4203.32,309,CF5216 RICARDO YAZBEK,CF5216,RICARDO YAZBEK,85279765872,11 97109-8874,,1x - Pagamento em 30 dias,27/01/2025 9:17,Não pago,505 - REMESSA POR CONTA E ORDEM DE TERCEIROS
563779,000058534,1,1,11/06/2025,11/07/2025,5563.80,.00,0,CJ4012 HOSPITAL POLICLIN - SAO JOSE DOS CAMPOS - SP,CJ4012,POLICLIN S A SERVICOS MEDICO HOSPITALARES,45184066000117,,BRUNA FARIA SÁ,1x - Pagamento em 30 dias,04/10/2023 11:41,Pago,500 - VENDA A NÃO CONTRIBUINTE
563782,000058529,1,1,11/06/2025,11/07/2025,8450.51,.00,0,CJ364 OMINT SAUDE - SAO PAULO - SP,CJ364,OMINT SERVIÇOS DE SAUDE S.A.,44673382000190,11 21324255,BRUNA FARIA SÁ,1x - Pagamento em 30 dias,02/08/2020 16:55,Pago,504 - VENDA À ORDEM NÃO CONTRIBUINTE
563783,000058535,1,1,11/06/2025,11/07/2025,8477.49,.00,0,CJ2823 UNIMED DE RIBEIRAO PRETO - SP,CJ2823,UNIMED DE RIBEIRAO PRETO COOPERATIVA DE TRABALHO MEDICO,45232246001956,1636052212,ANA CAROLINE DA SILVA XAVIER,1x - Pagamento em 30 dias,07/12/2021 15:06,Pago,500 - VENDA A NÃO CONTRIBUINTE
563785,000058532,1,1,11/06/2025,11/07/2025,11269.44,.00,0,CJ364 OMINT SAUDE - SAO PAULO - SP,CJ364,OMINT SERVIÇOS DE SAUDE S.A.,44673382000190,11 21324255,BRUNA FARIA SÁ,1x - Pagamento em 30 dias,02/08/2020 16:55,Pago,504 - VENDA À ORDEM NÃO CONTRIBUINTE
563789,000058530,1,1,11/06/2025,11/07/2025,8450.51,8450.51,309,CF5263 JESSICA WIRTH CHAN,CF5263,JESSICA WIRTH CHAN,16549967856,1197077-7478,,1x - Pagamento em 30 dias,12/02/2025 9:05,Não pago,505 - REMESSA POR CONTA E ORDEM DE TERCEIROS
563796,000058536,1,1,11/06/2025,11/07/2025,206743.80,.00,0,CJ2001 UNIMED DE SANTOS - SP,CJ2001,UNIMED DE SANTOS COOPERATIVA DE TRABALHO MÉDICO,58229691001402,,BRUNA FARIA SÁ,1x - Pagamento em 30 dias,09/04/2021 13:20,Pago,500 - VENDA A NÃO CONTRIBUINTE
563808,000058537,1,1,11/06/2025,11/07/2025,19152.00,.00,0,CJ1330 QUALITY HEALTH CARE - BRASILIA - DF,CJ1330,QUALITY HEALTH CARE LTDA,13604595000136,61 2099-1266,CARTEIRA INTERNA,"3x - Pagto em 30, 60 e 90 dias",23/09/2020 14:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
563808,000058537,1,3,11/06/2025,09/09/2025,19152.00,.00,0,CJ1330 QUALITY HEALTH CARE - BRASILIA - DF,CJ1330,QUALITY HEALTH CARE LTDA,13604595000136,61 2099-1266,CARTEIRA INTERNA,"3x - Pagto em 30, 60 e 90 dias",23/09/2020 14:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
563808,000058537,1,2,11/06/2025,10/08/2025,19152.00,.00,1,CJ1330 QUALITY HEALTH CARE - BRASILIA - DF,CJ1330,QUALITY HEALTH CARE LTDA,13604595000136,61 2099-1266,CARTEIRA INTERNA,"3x - Pagto em 30, 60 e 90 dias",23/09/2020 14:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
563809,000058538,1,1,11/06/2025,26/07/2025,32416.00,.00,2,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,1x - Pagamento em 45 dias,31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
563813,000058539,1,1,11/06/2025,11/07/2025,12057.60,.00,0,CJ4702 SANTA CASA MISERICORDIA GUARATINGUETA - SP,CJ4702,IRM SENHOR DOS PASSOS E STA CAS MISER GUARATINGUETA,48547806000120,,CARTEIRA INTERNA,1x - Pagamento em 30 dias,11/06/2024 11:27,Pago,500 - VENDA A NÃO CONTRIBUINTE
563816,000058533,1,1,11/06/2025,11/07/2025,11269.44,11269.44,309,CF3591 MARIANA TONIATE,CF3591,MARIANA TONIATE,28758124837,11985765511,,1x - Pagamento em 30 dias,09/02/2023 11:10,Não pago,505 - REMESSA POR CONTA E ORDEM DE TERCEIROS
563819,000058540,1,1,11/06/2025,26/07/2025,30144.00,.00,2,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,1x - Pagamento em 45 dias,31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
563821,000199795,1,3,11/06/2025,09/09/2025,14410.22,.00,0,CJ164 UNIMED DE VOLTA REDONDA - RJ,CJ164,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MEDICO,35917970000726,,ADRIANA PIRES DE ARAUJO,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
563821,000199795,1,2,11/06/2025,10/08/2025,14410.21,.00,1,CJ164 UNIMED DE VOLTA REDONDA - RJ,CJ164,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MEDICO,35917970000726,,ADRIANA PIRES DE ARAUJO,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
563821,000199795,1,1,11/06/2025,11/07/2025,14410.21,.00,0,CJ164 UNIMED DE VOLTA REDONDA - RJ,CJ164,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MEDICO,35917970000726,,ADRIANA PIRES DE ARAUJO,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
563822,000199796,1,1,11/06/2025,11/06/2025,.00,.00,339,CF5501 EURO IMPORT COMERCIO E SERVICOS LTDA,CF5501,EURO IMPORT COMERCIO E SERVICOS LTDA,05385004000582,1123778220,,À vista - Pagamento mesmo dia,11/06/2025 9:47,Pago,710 - VENDA DO ATIVO IMOBILIZADO
563823,000199797,1,1,11/06/2025,11/06/2025,.00,.00,339,CF5506 EURO IMPORT COMERCIO E SERVICOS LTDA,CF5506,EURO IMPORT COMERCIO E SERVICOS LTDA,05385004000582,1123778220,,À vista - Pagamento mesmo dia,11/06/2025 18:31,Pago,710 - VENDA DO ATIVO IMOBILIZADO
563824,000199798,1,1,11/06/2025,16/07/2025,18786.86,.00,0,CJ021 CASSI - RIO DE JANEIRO - RJ,CJ021,CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL,33719485001956,,BHEATRIZ M BRAND BAPTISTA,1x - Pagamento em 35 dias,31/07/2020 18:47,Pago,504 - VENDA À ORDEM NÃO CONTRIBUINTE
563825,000199799,1,1,11/06/2025,16/07/2025,18786.86,18786.86,304,CF5219 JULIANA MIRANDA SANTANNA DE ABREU,CF5219,JULIANA MIRANDA SANTANNA DE ABREU,08712259721,21 2545-1150,,1x - Pagamento em 35 dias,27/01/2025 11:37,Não pago,505 - REMESSA POR CONTA E ORDEM DE TERCEIROS
563930,000199800,1,1,12/06/2025,12/06/2025,.00,.00,338,CF5506 EURO IMPORT COMERCIO E SERVICOS LTDA,CF5506,EURO IMPORT COMERCIO E SERVICOS LTDA,05385004000582,1123778220,,À vista - Pagamento mesmo dia,11/06/2025 18:31,Pago,710 - VENDA DO ATIVO IMOBILIZADO
564052,000058542,1,1,12/06/2025,12/07/2025,1965.61,.00,2,CJ4861 COP - CENTRO DE ONCOLOGIA DO PARANA - CURITIBA - PR,CJ4861,CENTRO DE ONCOLOGIA DO PARANA LTDA,76708049000165,,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 60 e 90 dias",29/07/2024 16:04,Pago,512 - VENDA A CONTRIBUINTE
564052,000058542,1,3,12/06/2025,10/09/2025,1965.62,.00,0,CJ4861 COP - CENTRO DE ONCOLOGIA DO PARANA - CURITIBA - PR,CJ4861,CENTRO DE ONCOLOGIA DO PARANA LTDA,76708049000165,,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 60 e 90 dias",29/07/2024 16:04,Pago,512 - VENDA A CONTRIBUINTE
564052,000058542,1,2,12/06/2025,11/08/2025,1965.61,.00,0,CJ4861 COP - CENTRO DE ONCOLOGIA DO PARANA - CURITIBA - PR,CJ4861,CENTRO DE ONCOLOGIA DO PARANA LTDA,76708049000165,,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 60 e 90 dias",29/07/2024 16:04,Pago,512 - VENDA A CONTRIBUINTE
564054,000058543,1,1,12/06/2025,12/07/2025,1122.21,.00,3,CJ206 HOSPITAL UNIMED SUL CAPIXABA - CACHOEIRO DE ITAPEMIRIM - ES,CJ206,UNIMED SUL CAPIXABA - COOPERATIVA DE TRABALHO MEDICO,32440968002098,,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
564054,000058543,1,2,12/06/2025,11/08/2025,1122.20,.00,1,CJ206 HOSPITAL UNIMED SUL CAPIXABA - CACHOEIRO DE ITAPEMIRIM - ES,CJ206,UNIMED SUL CAPIXABA - COOPERATIVA DE TRABALHO MEDICO,32440968002098,,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
564056,000199801,1,1,12/06/2025,12/06/2025,.00,.00,338,CF5506 EURO IMPORT COMERCIO E SERVICOS LTDA,CF5506,EURO IMPORT COMERCIO E SERVICOS LTDA,05385004000582,1123778220,,À vista - Pagamento mesmo dia,11/06/2025 18:31,Pago,710 - VENDA DO ATIVO IMOBILIZADO
564059,000199802,1,1,12/06/2025,12/06/2025,.00,.00,338,CF5506 EURO IMPORT COMERCIO E SERVICOS LTDA,CF5506,EURO IMPORT COMERCIO E SERVICOS LTDA,05385004000582,1123778220,,À vista - Pagamento mesmo dia,11/06/2025 18:31,Pago,710 - VENDA DO ATIVO IMOBILIZADO
564067,000001191,1,1,12/06/2025,12/07/2025,849.88,.00,2,CJ4861 COP - CENTRO DE ONCOLOGIA DO PARANA - CURITIBA - PR,CJ4861,CENTRO DE ONCOLOGIA DO PARANA LTDA,76708049000165,,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 60 e 90 dias",29/07/2024 16:04,Pago,512 - VENDA A CONTRIBUINTE
564067,000001191,1,3,12/06/2025,10/09/2025,849.87,.00,0,CJ4861 COP - CENTRO DE ONCOLOGIA DO PARANA - CURITIBA - PR,CJ4861,CENTRO DE ONCOLOGIA DO PARANA LTDA,76708049000165,,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 60 e 90 dias",29/07/2024 16:04,Pago,512 - VENDA A CONTRIBUINTE
564067,000001191,1,2,12/06/2025,11/08/2025,849.88,.00,0,CJ4861 COP - CENTRO DE ONCOLOGIA DO PARANA - CURITIBA - PR,CJ4861,CENTRO DE ONCOLOGIA DO PARANA LTDA,76708049000165,,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 60 e 90 dias",29/07/2024 16:04,Pago,512 - VENDA A CONTRIBUINTE
564081,000058544,1,1,12/06/2025,12/07/2025,23168.30,.00,2,CJ2882 UNIMED DE LONDRINA - PR,CJ2882,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MEDICO,75222224000147,4333756214,Lucas Daniel Oliveira Chinarelli,2x - Pagamento em 28 e 56 dias,28/01/2022 9:31,Pago,500 - VENDA A NÃO CONTRIBUINTE
564081,000058544,1,2,12/06/2025,09/08/2025,23168.30,.00,2,CJ2882 UNIMED DE LONDRINA - PR,CJ2882,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MEDICO,75222224000147,4333756214,Lucas Daniel Oliveira Chinarelli,2x - Pagamento em 28 e 56 dias,28/01/2022 9:31,Pago,500 - VENDA A NÃO CONTRIBUINTE
564082,000058545,1,1,12/06/2025,12/07/2025,21925.35,.00,3,CJ2882 UNIMED DE LONDRINA - PR,CJ2882,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MEDICO,75222224000147,4333756214,Lucas Daniel Oliveira Chinarelli,2x - Pagamento em 28 e 56 dias,28/01/2022 9:31,Pago,500 - VENDA A NÃO CONTRIBUINTE
564082,000058545,1,2,12/06/2025,09/08/2025,21925.35,.00,3,CJ2882 UNIMED DE LONDRINA - PR,CJ2882,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MEDICO,75222224000147,4333756214,Lucas Daniel Oliveira Chinarelli,2x - Pagamento em 28 e 56 dias,28/01/2022 9:31,Pago,500 - VENDA A NÃO CONTRIBUINTE
564084,000058546,1,1,12/06/2025,27/07/2025,30144.00,.00,0,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,1x - Pagamento em 45 dias,31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
564085,000058547,1,1,12/06/2025,27/07/2025,10105.61,.00,1,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,1x - Pagamento em 45 dias,31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
564086,000058548,1,1,12/06/2025,12/07/2025,2838.74,.00,3,CJ2795 UNIMED JUIZ DE FORA HOSPITAL DR HUGO BORGES - JUIZ DE FORA - MG,CJ2795,UNIMED JUIZ DE FORA COOP TRABALHO MEDICO LTDA,17689407000847,32 35122253,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,17/11/2021 11:19,Pago,500 - VENDA A NÃO CONTRIBUINTE
564086,000058548,1,2,12/06/2025,11/08/2025,2838.74,.00,1,CJ2795 UNIMED JUIZ DE FORA HOSPITAL DR HUGO BORGES - JUIZ DE FORA - MG,CJ2795,UNIMED JUIZ DE FORA COOP TRABALHO MEDICO LTDA,17689407000847,32 35122253,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,17/11/2021 11:19,Pago,500 - VENDA A NÃO CONTRIBUINTE
564087,000001189,1,1,12/06/2025,12/07/2025,29003.92,.00,0,CJ4767 NOSSA SAUDE ASSISTENCIA - CURITIBA - PR,CJ4767,NOSSA SAUDE OPERAD DE PLANOS PRIVADOS ASSISTENCIA A SAUDE LT,02862447000286,,Lucas Daniel Oliveira Chinarelli,1x - Pagamento em 30 dias,03/07/2024 12:11,Pago,504 - VENDA À ORDEM NÃO CONTRIBUINTE
564089,000001190,1,1,12/06/2025,12/07/2025,29003.92,29003.92,308,CF5292 Gislaine Pereira Pinto,CF5292,Gislaine Pereira Pinto,06948678963,,,1x - Pagamento em 30 dias,07/03/2025 10:04,Não pago,505 - REMESSA POR CONTA E ORDEM DE TERCEIROS
564100,000001190,1,1,12/06/2025,12/07/2025,29003.92,29003.92,308,CF5292 Gislaine Pereira Pinto,CF5292,Gislaine Pereira Pinto,06948678963,,,1x - Pagamento em 30 dias,07/03/2025 10:04,Não pago,505 - REMESSA POR CONTA E ORDEM DE TERCEIROS
564102,000058549,1,1,12/06/2025,27/07/2025,8477.49,.00,2,CJ4864 HOSPITAL GERAL UNIMED - PONTA GROSSA - PR,CJ4864,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,77781706000243,,Lucas Daniel Oliveira Chinarelli,1x - Pagamento em 45 dias,30/07/2024 15:39,Pago,504 - VENDA À ORDEM NÃO CONTRIBUINTE
564103,000058552,1,1,12/06/2025,12/07/2025,10983.92,.00,2,CJ2795 UNIMED JUIZ DE FORA HOSPITAL DR HUGO BORGES - JUIZ DE FORA - MG,CJ2795,UNIMED JUIZ DE FORA COOP TRABALHO MEDICO LTDA,17689407000847,32 35122253,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,17/11/2021 11:19,Pago,500 - VENDA A NÃO CONTRIBUINTE
564103,000058552,1,2,12/06/2025,11/08/2025,10983.92,.00,0,CJ2795 UNIMED JUIZ DE FORA HOSPITAL DR HUGO BORGES - JUIZ DE FORA - MG,CJ2795,UNIMED JUIZ DE FORA COOP TRABALHO MEDICO LTDA,17689407000847,32 35122253,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,17/11/2021 11:19,Pago,500 - VENDA A NÃO CONTRIBUINTE
564104,000058553,1,1,12/06/2025,12/07/2025,14210.23,.00,2,CJ2795 UNIMED JUIZ DE FORA HOSPITAL DR HUGO BORGES - JUIZ DE FORA - MG,CJ2795,UNIMED JUIZ DE FORA COOP TRABALHO MEDICO LTDA,17689407000847,32 35122253,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,17/11/2021 11:19,Pago,500 - VENDA A NÃO CONTRIBUINTE
564104,000058553,1,2,12/06/2025,11/08/2025,14210.22,.00,0,CJ2795 UNIMED JUIZ DE FORA HOSPITAL DR HUGO BORGES - JUIZ DE FORA - MG,CJ2795,UNIMED JUIZ DE FORA COOP TRABALHO MEDICO LTDA,17689407000847,32 35122253,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento em 30 e 60 dias,17/11/2021 11:19,Pago,500 - VENDA A NÃO CONTRIBUINTE
564105,000058554,1,1,12/06/2025,12/07/2025,2181.00,.00,2,CJ4480 HOSPITAL NOVO ATIBAIA - SP,CJ4480,HOSPITAL NOVO ATIBAIA S.A.,52956901000155,,CARTEIRA INTERNA,1x - Pagamento em 30 dias,01/04/2024 9:28,Pago,500 - VENDA A NÃO CONTRIBUINTE
564106,000058555,1,1,12/06/2025,12/07/2025,2461.02,.00,4,CJ3397 ONCOMED BH  - BELO HORIZONTE - MG,CJ3397,ONCOMED CENTRO PREV E TRAT DE DOENCAS NEOPLASICAS LTDA,00132229000180,31 3299-1300,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento 30 e 45 dias,10/10/2022 12:58,Pago,500 - VENDA A NÃO CONTRIBUINTE
564106,000058555,1,2,12/06/2025,27/07/2025,2461.02,.00,1,CJ3397 ONCOMED BH  - BELO HORIZONTE - MG,CJ3397,ONCOMED CENTRO PREV E TRAT DE DOENCAS NEOPLASICAS LTDA,00132229000180,31 3299-1300,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento 30 e 45 dias,10/10/2022 12:58,Pago,500 - VENDA A NÃO CONTRIBUINTE
564107,000058556,1,1,12/06/2025,12/07/2025,5366.30,.00,3,CJ3872 CENTRO DE ONCOLOGIA UNIMED - CHAPECO - SC,CJ3872,UNIMED CHAPECO COOP DE TRAB MED DA REGIAO OESTE CATARINENSE,85283299000434,(49) 3361.1862,Lucas Daniel Oliveira Chinarelli,2x - Pagamento em 30 e 60 dias,04/07/2023 10:18,Pago,500 - VENDA A NÃO CONTRIBUINTE
564107,000058556,1,2,12/06/2025,11/08/2025,5366.29,.00,1,CJ3872 CENTRO DE ONCOLOGIA UNIMED - CHAPECO - SC,CJ3872,UNIMED CHAPECO COOP DE TRAB MED DA REGIAO OESTE CATARINENSE,85283299000434,(49) 3361.1862,Lucas Daniel Oliveira Chinarelli,2x - Pagamento em 30 e 60 dias,04/07/2023 10:18,Pago,500 - VENDA A NÃO CONTRIBUINTE
564109,000058557,1,1,12/06/2025,10/10/2025,12058.69,.00,0,CJ144 HOSPITAL SIRIO LIBANES BELA VISTA - SAO PAULO - SP,CJ144,SOCIEDADE BENEFICIENTE DE SENHORAS HOSPITAL SIRIO LIBANES,61590410000124,,BRUNA FARIA SÁ,1x - Pagamento em 120 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
564119,000058550,1,1,12/06/2025,27/07/2025,8477.49,8477.49,293,CF5264 LUCAS TORIYAMA ACUNA,CF5264,LUCAS TORIYAMA ACUNA,06764956995,,,1x - Pagamento em 45 dias,12/02/2025 9:45,Não pago,505 - REMESSA POR CONTA E ORDEM DE TERCEIROS
564120,000058558,1,1,12/06/2025,12/07/2025,10393.22,.00,19,CJ348 IMO - INSTITUTO DE MASTOLOGIA E ONCOLOGIA - GOIANIA - GO,CJ348,IMO-INSTITUTO DE MASTOLOGIA E ONCOLOGIA LTDA,01663814000179,,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto em 30, 60 e 90 dias",02/08/2020 16:55,Pago,500 - VENDA A NÃO CONTRIBUINTE
564120,000058558,1,3,12/06/2025,10/09/2025,10393.22,.00,20,CJ348 IMO - INSTITUTO DE MASTOLOGIA E ONCOLOGIA - GOIANIA - GO,CJ348,IMO-INSTITUTO DE MASTOLOGIA E ONCOLOGIA LTDA,01663814000179,,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto em 30, 60 e 90 dias",02/08/2020 16:55,Pago,500 - VENDA A NÃO CONTRIBUINTE
564120,000058558,1,2,12/06/2025,11/08/2025,10393.22,.00,3,CJ348 IMO - INSTITUTO DE MASTOLOGIA E ONCOLOGIA - GOIANIA - GO,CJ348,IMO-INSTITUTO DE MASTOLOGIA E ONCOLOGIA LTDA,01663814000179,,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto em 30, 60 e 90 dias",02/08/2020 16:55,Pago,500 - VENDA A NÃO CONTRIBUINTE
564121,000058559,1,1,12/06/2025,12/07/2025,9535.79,.00,2,CJ3732 S.O.U SERVICO DE ONCOLOGIA DE UBERABA - MG,CJ3732,S.O.U SERVICO DE ONCOLOGIA DE UBERABA LTDA,02100010000124,,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto em 30, 60 e 90 dias",18/05/2023 16:54,Pago,500 - VENDA A NÃO CONTRIBUINTE
564121,000058559,1,3,12/06/2025,10/09/2025,9535.79,.00,0,CJ3732 S.O.U SERVICO DE ONCOLOGIA DE UBERABA - MG,CJ3732,S.O.U SERVICO DE ONCOLOGIA DE UBERABA LTDA,02100010000124,,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto em 30, 60 e 90 dias",18/05/2023 16:54,Pago,500 - VENDA A NÃO CONTRIBUINTE
564121,000058559,1,2,12/06/2025,11/08/2025,9535.79,.00,0,CJ3732 S.O.U SERVICO DE ONCOLOGIA DE UBERABA - MG,CJ3732,S.O.U SERVICO DE ONCOLOGIA DE UBERABA LTDA,02100010000124,,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto em 30, 60 e 90 dias",18/05/2023 16:54,Pago,500 - VENDA A NÃO CONTRIBUINTE
564122,000058560,1,1,12/06/2025,11/08/2025,28550.00,.00,0,CJ2653 HOSPITAL ONCOVIDA - MONTES CLAROS - MG,CJ2653,CENTRO UNIFICADO DO TRATAMENTO DO CANCER LTDA,03006076000112,,MATEUS AUGUSTO LEME CRISPIM,1x - Pagamento em 60 dias,18/08/2021 17:08,Pago,500 - VENDA A NÃO CONTRIBUINTE
564179,000199803,1,1,12/06/2025,12/06/2025,.00,.00,338,CF5506 EURO IMPORT COMERCIO E SERVICOS LTDA,CF5506,EURO IMPORT COMERCIO E SERVICOS LTDA,05385004000582,1123778220,,À vista - Pagamento mesmo dia,11/06/2025 18:31,Pago,710 - VENDA DO ATIVO IMOBILIZADO
564226,000058561,1,1,12/06/2025,12/07/2025,28607.37,.00,2,CJ4814 UNIMED PARANA - CURITIBA - PR,CJ4814,UNIMED DO ESTADO DO PARANA - FEDERACAO ESTADUAL COOP MEDICAS,78339439000130,,Lucas Daniel Oliveira Chinarelli,1x - Pagamento em 30 dias,17/07/2024 12:36,Pago,504 - VENDA À ORDEM NÃO CONTRIBUINTE
564227,000058563,1,1,12/06/2025,12/07/2025,3834.61,.00,2,CJ3933 VIVER BEM - UNIMED PATOS DE MINAS - MG,CJ3933,UNIMED PATOS DE MINAS COOPERATIVA DO TRABALHO MEDICO LT,38499547000407,,MARIA EDUARDA  SOUZA FARIAS,1x - Pagamento em 30 dias,07/08/2023 12:58,Pago,500 - VENDA A NÃO CONTRIBUINTE
564228,000058564,1,1,12/06/2025,12/07/2025,28463.50,.00,2,CJ163 HOSPITAL UNIMED SANTA BARBARA D'OESTE - SP,CJ163,UNIMED DE SANTA BARBARA D OESTE E AMERICANA COOP TRAB MEDICO,48628366000217,,ANA CAROLINE DA SILVA XAVIER,1x - Pagamento em 30 dias,31/07/2020 18:48,Pago,500 - VENDA A NÃO CONTRIBUINTE
564229,000058565,1,1,12/06/2025,12/07/2025,4238.75,.00,3,CJ3933 VIVER BEM - UNIMED PATOS DE MINAS - MG,CJ3933,UNIMED PATOS DE MINAS COOPERATIVA DO TRABALHO MEDICO LT,38499547000407,,MARIA EDUARDA  SOUZA FARIAS,2x - Pagamento em 30 e 60 dias,07/08/2023 12:58,Pago,500 - VENDA A NÃO CONTRIBUINTE
564229,000058565,1,2,12/06/2025,11/08/2025,4238.74,.00,1,CJ3933 VIVER BEM - UNIMED PATOS DE MINAS - MG,CJ3933,UNIMED PATOS DE MINAS COOPERATIVA DO TRABALHO MEDICO LT,38499547000407,,MARIA EDUARDA  SOUZA FARIAS,2x - Pagamento em 30 e 60 dias,07/08/2023 12:58,Pago,500 - VENDA A NÃO CONTRIBUINTE
